acc x,acc y,acc z,accTime,com x,com y,com z,comTime,gyro x,gyro y,gyro z,gyroTime
-0.00611327216029,-0.0127169694752,-1.0274105072,81.0881621838,,,,,-55.66,-6.22,-174.3,80.9033811092
-0.00498027354479,-0.0171353202313,-1.04011547565,81.0905361176,,,,,-52.65,-2.02,-172.68,80.9037430286
-0.0167189389467,-0.0272990707308,-1.03162813187,81.0929419994,,,,,-48.66,-1.08,-171.79,80.9041051865
-0.0240454077721,-0.0240922849625,-1.03457713127,81.0953531265,,,,,-45.32,-1.35,-171.4,80.9044651985
-0.0210707224905,-0.0202849525958,-1.03647816181,81.0977489948,,,,,-45.37,-3.62,-172.17,80.9053611755
-0.00499229319394,-0.0405584201217,-1.036688447,81.1001241207,,,,,-52.56,-3.21,-173.64,80.9057509899
-0.00672693550587,-0.0364792495966,-1.04311585426,81.1025321484,,,,,-52.67,-1.98,-173.15,80.9061121941
-0.013938318938,-0.0119207222015,-1.04177320004,81.104940176,,,,,-47.72,-0.84,-171.79,80.9064750671
-0.00259301625192,-0.022283917293,-1.04735815525,81.1073191166,,,,,-44.77,-1.42,-171.42,80.9068360329
-0.0049002841115,-0.0520754680037,-1.05093967915,81.1097240448,,,,,-42.0,-3.8,-171.93,80.9077320099
-0.0134536810219,-0.0400256514549,-1.04287099838,81.1121292114,,,,,-44.87,-4.31,-172.72,80.9081389904
-0.0119165852666,-0.0371533483267,-1.02639877796,81.1146371365,,,,,-48.62,-2.83,-172.32,80.9085052013
-0.0204478949308,-0.0361811593175,-1.01980400085,81.1170141697,,,,,-48.99,-2.29,-171.72,80.9088661671
-0.0250655114651,-0.041941255331,-1.01447701454,81.1194250584,,,,,-47.96,-2.26,-171.21,80.9092280865
-0.0238514170051,-0.0619745776057,-1.01755332947,81.1564500332,,,,,-43.23,-3.73,-170.92,80.9101760387
-0.0189303644001,-0.0643417835236,-1.01965880394,81.158862114,,,,,-39.27,-4.3,-171.11,80.9105660915
-0.00885779410601,-0.0619904473424,-1.03174567223,81.1612360477,,,,,-40.09,-3.78,-170.84,80.9109280109
-0.00841951929033,-0.0674975737929,-1.04239296913,81.1636600494,,,,,-41.53,-3.29,-170.47,80.9112889767
-0.011584751308,-0.0486590713263,-1.0342066288,81.199887991,,,,,-43.57,-3.25,-170.31,80.9116511345
-0.0121170207858,-0.0387327894568,-1.01340317726,81.2022709846,,,,,-42.77,-4.13,-170.85,80.9125549793
-0.0201076641679,-0.0372679233551,-1.02685046196,81.2046802044,,,,,-38.76,-4.44,-171.12,80.9129750729
-0.015299808234,-0.0363532975316,-1.03040766716,81.2070860863,,,,,-37.9,-4.24,-170.1,80.913367033
-0.004643086344,-0.0467811822891,-1.02887499332,81.2094590664,,,,,-40.03,-4.27,-169.57,80.9137310982
-0.00709146633744,-0.0522636920214,-1.01377010345,81.2481791973,,,,,-43.78,-4.37,-169.37,80.9140942097
-0.00715718045831,-0.065332621336,-1.01589083672,81.2508730888,,,,,-50.93,-4.57,-170.32,80.9149980545
-0.0103874281049,-0.0721582695842,-1.02923703194,81.2532801628,,,,,-44.36,-4.48,-171.87,80.9153900146
-0.0129477456212,-0.0631775483489,-1.03198671341,81.2556920052,,,,,-40.03,-4.29,-171.64,80.9157521725
-0.00214252993464,-0.0694512724876,-1.04330670834,81.2580640316,,,,,-37.95,-4.11,-171.19,80.9161131382
0.00651234947145,-0.0833296626806,-1.03966975212,81.29717803,,,,,-43.46,-3.8,-170.96,80.9164741039
0.00652095396072,-0.0539235770702,-1.0104984045,81.2995531559,,,,,-48.72,-3.85,-171.67,80.9174029827
0.00719933025539,-0.0588509216905,-1.032761693,81.3019599915,,,,,-49.68,-4.13,-174.32,80.9178152084
0.00426388718188,-0.0628439337015,-1.05978345871,81.3043720722,,,,,-44.17,-4.01,-173.97,80.9181790352
0.00426860526204,-0.0432718917727,-1.0484828949,81.3067481518,,,,,-36.67,-3.92,-171.0,80.918541193
0.00710703246295,-0.0564476624131,-1.04290544987,81.3464140892,,,,,-38.16,-4.5,-169.38,80.9189021587
-0.0075284037739,-0.0577103570104,-1.04027354717,81.3487889767,,,,,-49.68,-7.47,-168.37,80.9198050499
-0.0198123492301,-0.0631921216846,-1.04163312912,81.3511841297,,,,,-57.31,-10.17,-169.76,80.9201951027
-0.0156524293125,-0.0773172453046,-1.06696557999,81.3535900116,,,,,-52.8,-9.32,-169.44,80.9205570221
-0.0217687003314,-0.0737784132361,-1.08750939369,81.3896551132,,,,,-48.71,-7.97,-168.2,80.9209191799
-0.021402399987,-0.0686342269182,-1.0693898201,81.3920321465,,,,,-45.38,-7.05,-166.11,80.9212801456
-0.0121522247791,-0.0814602151513,-1.08617198467,81.3944451809,,,,,-47.93,-8.21,-166.4,80.9221820831
-0.00685551576316,-0.0702864304185,-1.08630478382,81.3968269825,,,,,-60.04,-11.56,-171.41,80.9225721359
-0.0106652900577,-0.0553390458226,-1.05601561069,81.3992340565,,,,,-60.73,-10.33,-172.22,80.9229691029
-0.00645698793232,-0.0588936135173,-1.0390791893,81.4374701977,,,,,-54.54,-5.75,-170.98,80.923333168
-0.00485575385392,-0.0442543625832,-1.03838717937,81.4398601055,,,,,-49.53,-4.42,-169.97,80.9236950874
-0.00746415928006,-0.0589231103659,-1.07107484341,81.442234993,,,,,-44.49,-6.29,-170.16,80.9246160984
0.0011302010389,-0.0761074051261,-1.09406840801,81.4446430206,,,,,-49.48,-10.0,-172.91,80.9250080585
0.00179076951463,-0.0568952783942,-1.09652757645,81.4470460415,,,,,-55.35,-9.14,-174.14,80.925369978
0.00474099814892,-0.0564500764012,-1.07932543755,81.487375021,,,,,-54.74,-7.26,-173.5,80.9257640839
8.96790297702e-05,-0.0762096270919,-1.06438970566,81.4897470474,,,,,-45.51,-4.99,-171.56,80.926128149
-0.00195365212858,-0.069814004004,-1.06947016716,81.4921150208,,,,,-40.28,-5.81,-171.2,80.9270300865
-0.014053080231,-0.0535364225507,-1.08076870441,81.4946260452,,,,,-41.56,-10.23,-172.94,80.9274201393
-0.0128757469356,-0.0492102131248,-1.09530711174,81.4969952106,,,,,-46.51,-9.87,-173.51,80.9277820587
0.00721309706569,-0.0356426239014,-1.0847568512,81.5352370739,,,,,-53.17,-6.46,-173.2,80.9281461239
0.00296033918858,-0.041419506073,-1.07589864731,81.5376081467,,,,,-52.29,-5.03,-172.57,80.928508997
0.000113565591164,-0.0609144642949,-1.06298756599,81.5399830341,,,,,-45.4,-5.46,-171.57,80.9294121265
-0.00201737880707,-0.0731918588281,-1.06482648849,81.5423932076,,,,,-42.61,-7.81,-171.94,80.9298000336
-0.00637079589069,-0.0556441470981,-1.09093928337,81.5783121586,,,,,-48.18,-6.64,-172.99,80.9301631451
-0.00387489423156,-0.0593483820558,-1.11000907421,81.5806910992,,,,,-51.76,-4.73,-173.24,80.9305231571
0.00554540194571,-0.0623703226447,-1.10668849945,81.5831410885,,,,,-53.9,-1.92,-172.85,80.9308850765
0.0112727982923,-0.0443877354264,-1.08481490612,81.5855391026,,,,,-52.14,-2.18,-172.51,80.9317641258
0.0131259374321,-0.0453918427229,-1.06701791286,81.5879151821,,,,,-49.35,-3.43,-172.28,80.9321141243
0.0137400627136,-0.0455454811454,-1.05817270279,81.6281239986,,,,,-44.1,-5.52,-172.34,80.9324600697
0.0106478938833,-0.0365334451199,-1.05872833729,81.6305301189,,,,,-43.18,-5.06,-172.48,80.9328510761
0.00344289653003,-0.0618379488587,-1.09198212624,81.6329391003,,,,,-45.51,-2.31,-171.97,80.933216095
-0.00228601321578,-0.0709008648992,-1.09263682365,81.6353111267,,,,,-47.88,-1.59,-171.4,80.9336090088
0.00166681606788,-0.0452302992344,-1.08014297485,81.6377511024,,,,,-52.08,-3.5,-170.68,80.9345121384
0.0101936822757,-0.0424528196454,-1.06257796288,81.6773431301,,,,,-51.87,-5.98,-170.92,80.9349021912
0.018791725859,-0.0400932356715,-1.06146943569,81.6797511578,,,,,-46.8,-4.22,-171.21,80.9352631569
0.0248240809888,-0.042098172009,-1.07490575314,81.6821260452,,,,,-44.82,-2.55,-171.07,80.9356231689
0.0233381204307,-0.0675221309066,-1.08090078831,81.6845371723,,,,,-44.54,-1.61,-170.92,80.935986042
0.0200242139399,-0.0745851919055,-1.07305037975,81.6869452,,,,,-49.88,-3.22,-171.49,80.9369101524
0.0143871307373,-0.04259403795,-1.05773115158,81.7250671387,,,,,-56.25,-5.68,-173.62,80.9373011589
0.00454892590642,-0.0257933866233,-1.05831599236,81.7274742126,,,,,-53.11,-4.51,-173.64,80.937664032
0.00814635213464,-0.0465494543314,-1.0665615797,81.7298471928,,,,,-48.04,-2.99,-173.21,80.9380261898
0.00640288274735,-0.064328186214,-1.09472084045,81.7322211266,,,,,-40.24,-2.39,-171.89,80.9383881092
0.00648758932948,-0.0514694601297,-1.09337770939,81.7685852051,,,,,-40.77,-3.63,-171.6,80.939289093
0.0191047955304,-0.0417265668511,-1.07409203053,81.7709610462,,,,,-52.8,-6.29,-172.27,80.9396791458
0.0170387253165,-0.056392274797,-1.06450378895,81.7733809948,,,,,-50.3,-3.45,-172.17,80.9400491714
0.0151374712586,-0.0473289936781,-1.05953729153,81.7757930756,,,,,-44.58,-1.95,-171.77,80.9404129982
0.0131544228643,-0.0375898331404,-1.07058727741,81.7781970501,,,,,-38.67,-1.14,-171.28,80.940775156
0.0183882992715,-0.0434083119035,-1.07810044289,81.8175780773,,,,,-34.93,-1.93,-170.84,80.9417140484
0.0351238325238,-0.0528844743967,-1.07636654377,81.8199520111,,,,,-49.77,-2.64,-172.34,80.9421072006
0.0311935227364,-0.0564808994532,-1.08194792271,81.8223590851,,,,,-52.32,-2.04,-173.12,80.94246912
0.0252898186445,-0.0755340531468,-1.08456861973,81.8247740269,,,,,-51.25,-1.26,-173.64,80.9428579807
0.026122957468,-0.072461374104,-1.07362937927,81.8271491528,,,,,-42.21,-0.4,-172.95,80.9432241917
0.0222872532904,-0.0254375357181,-1.052287817,81.8673930168,,,,,-38.63,-0.74,-171.86,80.9441251755
0.0334715470672,-0.00249769538641,-1.04695904255,81.8697931767,,,,,-46.81,-3.94,-169.96,80.9445149899
0.0375133082271,-0.0282211508602,-1.06337547302,81.8721539974,,,,,-52.86,-5.13,-170.57,80.944876194
0.0184730235487,-0.05168094486,-1.0821467638,81.8745691776,,,,,-58.53,-5.96,-171.8,80.9452371597
-5.69231519418e+25,-7.83157440876e-23,-2.12664460423e-14,81.876928091,,,,,-56.93,-5.61,-171.31,80.9455981255
0.0224175993353,-0.0387303009629,-1.08750391006,81.9152600765,,,,,-49.13,-4.48,-168.43,80.9464991093
0.0329053588212,-0.0085640270263,-1.0833312273,81.9176671505,,,,,-47.54,-7.19,-168.21,80.9468882084
0.0345484763384,-0.019697194919,-1.08164465427,81.9200470448,,,,,-51.21,-8.6,-169.78,80.9472501278
0.0208340156823,-0.0451923385262,-1.08279335499,81.9224250317,,,,,-55.0,-9.38,-171.17,80.9476120472
0.0144616160542,-0.0544070228934,-1.09811401367,81.9583420753,,,,,-57.59,-8.07,-171.02,80.9479730129
0.0214164797217,-0.0493898764253,-1.10838389397,81.9607200623,,,,,-49.56,-5.99,-168.55,80.9489030838
0.0329294092953,-0.0232600513846,-1.0923974514,81.9631290436,,,,,-40.07,-7.5,-168.91,80.9492931366
0.0259459428489,-0.0256150048226,-1.08898937702,81.9655401707,,,,,-38.88,-9.17,-170.48,80.9496850967
0.0111086126417,-0.0558880493045,-1.09594941139,81.9679191113,,,,,-44.45,-10.59,-173.62,80.9500482082
0.0169213600457,-0.0567244440317,-1.09241747856,82.008174181,,,,,-48.37,-9.69,-174.06,80.9504079819
0.0207695960999,-0.0501811876893,-1.09681236744,82.0105531216,,,,,-49.48,-7.09,-173.1,80.9512951374
0.0223446842283,-0.0489406138659,-1.08562123775,82.0129570961,,,,,-39.74,-6.98,-172.94,80.9516839981
0.0171468146145,-0.030880657956,-1.08501386642,82.0154161453,,,,,-32.46,-8.83,-174.61,80.9520461559
0.00754922628403,-0.0345972627401,-1.0883705616,82.0177881718,,,,,-33.41,-8.92,-175.41,80.952406168
0.0146644730121,-0.0524883195758,-1.0895793438,82.0568339825,,,,,-41.89,-7.05,-175.58,80.9527680874
0.0325587280095,-0.0509867221117,-1.08301889896,82.0592010021,,,,,-46.02,-5.86,-175.02,80.9537060261
0.0316794663668,-0.0405504032969,-1.06556761265,82.0616140366,,,,,-44.48,-5.52,-173.82,80.9540970325
0.0265566837043,-0.0347636416554,-1.05743181705,82.0640180111,,,,,-41.81,-6.02,-173.7,80.9544591904
0.013033753261,-0.0346883758903,-1.0672274828,82.1012711525,,,,,-39.71,-5.98,-173.45,80.9548201561
0.0157862696797,-0.0413947999477,-1.09945833683,82.103718996,,,,,-41.27,-5.37,-173.03,80.9551811218
0.0315672233701,-0.0405272319913,-1.1014097929,82.106096983,,,,,-47.28,-4.5,-171.82,80.9560821056
0.0247656553984,-0.037176117301,-1.08795940876,82.1084721088,,,,,-51.64,-5.02,-171.28,80.9564721584
0.0222546570003,-0.0370919257402,-1.08624625206,82.1108841896,,,,,-50.1,-5.31,-171.82,80.9568331242
0.0234564486891,-0.0319177359343,-1.08953344822,82.1483302116,,,,,-46.99,-4.95,-172.12,80.9571940899
0.0244713295251,-0.0343258455396,-1.08807516098,82.1507711411,,,,,-40.05,-3.63,-171.79,80.95758605
0.0295137278736,-0.0371281132102,-1.09188139439,82.153181076,,,,,-38.4,-3.47,-171.17,80.9584891796
0.0237133856863,-0.0296047683805,-1.0854228735,82.1558740139,,,,,-45.88,-4.76,-170.41,80.9588780403
0.0149838831276,-0.0265543293208,-1.09141790867,82.1582620144,,,,,-48.97,-4.94,-171.02,80.9592630863
0.0214105248451,-0.0184745099396,-1.10391616821,82.1974442005,,,,,-47.68,-3.71,-172.05,80.959624052
0.0273042991757,-0.0328982770443,-1.09809112549,82.1998381615,,,,,-43.3,-2.82,-171.88,80.9599871635
0.0316359065473,-0.0491551756859,-1.10393261909,82.2022030354,,,,,-35.49,-2.43,-170.16,80.9608871937
0.0170219726861,-0.0517203658819,-1.1084779501,82.2048389912,,,,,-39.25,-4.38,-169.39,80.9612770081
0.00890197511762,-0.0328546985984,-1.10466766357,82.2072510719,,,,,-50.12,-5.54,-170.59,80.9616391659
0.0221493337303,-0.0202237647027,-1.1101180315,82.2472891808,,,,,-52.66,-5.07,-171.19,80.9620001316
0.0330546796322,-0.0276508238167,-1.10276699066,82.249666214,,,,,-51.58,-4.12,-171.27,80.962362051
0.0443208292127,-0.0254976470023,-1.08996808529,82.2520411015,,,,,-41.95,-2.35,-169.94,80.963296175
0.0276194661856,-0.021049939096,-1.08897054195,82.2544870377,,,,,-38.05,-3.83,-169.04,80.9636859894
0.0205129645765,-0.0194842386991,-1.09249961376,82.2911350727,,,,,-42.48,-4.43,-169.51,80.9640460014
0.0330207273364,-0.0160175245255,-1.09970247746,82.2936301231,,,,,-49.77,-3.89,-170.17,80.9644081593
0.0260242018849,-0.021792082116,-1.10007715225,82.2960090637,,,,,-49.4,-2.73,-169.96,80.9647700787
0.0249259360135,-0.0297420229763,-1.10709798336,82.2983841896,,,,,-45.9,-1.45,-169.49,80.9657030106
0.0280952397734,-0.0258924085647,-1.10651957989,82.3007440567,,,,,-32.81,-0.13,-168.62,80.966094017
0.0336113534868,-0.00605510175228,-1.10203027725,82.3375132084,,,,,-36.81,-1.9,-169.48,80.9664549828
0.0208876412362,-0.0106808170676,-1.10330176353,82.3398931026,,,,,-41.73,-2.76,-170.1,80.9668171406
0.0198660586029,-0.0405528023839,-1.10436785221,82.3422920704,,,,,-46.01,-3.23,-170.69,80.9671781063
0.0315283611417,-0.0425342470407,-1.11520159245,82.3447010517,,,,,-47.05,-2.35,-171.25,80.9680931568
0.0319504365325,-0.0275426376611,-1.11909067631,82.3470790386,,,,,-35.91,-0.11,-170.52,80.9684832096
0.0262663494796,-0.0113047529012,-1.11172735691,82.3877131939,,,,,-35.41,-0.6,-170.64,80.9688580036
0.0222518984228,-0.000211164355278,-1.09044849873,82.3901381493,,,,,-38.08,-1.8,-171.29,80.9692270756
0.0182165149599,-0.0242041703314,-1.09956932068,82.3924980164,,,,,-48.41,-4.19,-173.55,80.9695971012
